,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
1609,1610,basic,14,17-10-22,06-07-23,italy,36,es nan,smart tv,1 month
1610,1611,premium,15,19-10-22,07-07-23,spain,49,es nan,laptop,1 month
1611,1612,basic,11,22-10-22,09-07-23,spain,30,es nan,smartphone,1 month
1612,1613,standard,15,23-10-22,06-07-23,united states,40,es nan,smartphone,1 month
1613,1614,premium,13,27-10-22,07-07-23,canada,46,es nan,tablet,1 month
1614,1615,basic,11,28-10-22,06-07-23,united states,30,es nan,smart tv,1 month
1615,1616,premium,10,01-11-22,08-07-23,united states,48,es nan,laptop,1 month
1616,1617,basic,11,04-11-22,05-07-23,canada,50,es nan,tablet,1 month
1617,1618,standard,11,05-11-22,06-07-23,united kingdom,27,es nan,smart tv,1 month
1618,1619,standard,14,04-11-22,07-07-23,australia,51,es nan,laptop,1 month
1619,1620,basic,11,05-11-22,07-07-23,germany,38,es nan,smartphone,1 month
1620,1621,premium,10,04-11-22,05-07-23,france,39,es nan,laptop,1 month
1621,1622,basic,12,05-11-22,05-07-23,brazil,45,es nan,smart tv,1 month
1622,1623,standard,12,03-11-22,06-07-23,mexico,29,es nan,laptop,1 month
1623,1624,premium,13,31-10-22,07-07-23,spain,35,es nan,smartphone,1 month
1624,1625,basic,10,26-10-22,04-07-23,italy,51,es nan,smart tv,1 month
1625,1626,premium,11,16-10-22,06-07-23,spain,51,es nan,smart tv,1 month
1626,1627,basic,15,16-10-22,07-07-23,spain,42,es nan,smartphone,1 month
1627,1628,standard,13,17-09-22,06-07-23,united states,48,es nan,laptop,1 month
1628,1629,standard,14,12-09-22,04-07-23,canada,40,es nan,smart tv,1 month
1629,1630,basic,13,13-09-22,07-07-23,united states,39,es nan,smart tv,1 month
1630,1631,premium,14,09-09-22,07-07-23,united states,44,es nan,laptop,1 month
1631,1632,basic,14,03-09-22,06-07-23,canada,27,es nan,laptop,1 month
1632,1633,standard,11,31-08-22,05-07-23,united kingdom,35,es nan,tablet,1 month
1633,1634,premium,14,25-08-22,07-07-23,australia,45,es nan,smart tv,1 month
1634,1635,basic,12,15-08-22,07-07-23,germany,33,es nan,tablet,1 month
1635,1636,premium,10,16-08-22,07-07-23,france,32,es nan,smart tv,1 month
1636,1637,basic,11,28-07-22,05-07-23,brazil,51,es nan,laptop,1 month
1637,1638,standard,10,28-07-22,06-07-23,mexico,40,es nan,tablet,1 month
1638,1639,standard,15,22-07-22,06-07-23,spain,47,es nan,laptop,1 month
1639,1640,basic,13,19-07-22,06-07-23,italy,42,es nan,smart tv,1 month
1640,1641,premium,10,16-07-22,06-07-23,spain,41,es nan,tablet,1 month
1641,1642,basic,12,15-07-22,09-07-23,spain,43,es nan,tablet,1 month
1642,1643,standard,11,16-07-22,05-07-23,united states,42,es nan,tablet,1 month
1643,1644,premium,14,09-07-22,06-07-23,canada,28,es nan,smartphone,1 month
1644,1645,basic,12,07-07-22,05-07-23,united states,40,es nan,laptop,1 month
1645,1646,basic,15,07-07-22,09-07-23,united states,46,es nan,tablet,1 month
1646,1647,basic,11,06-07-22,05-07-23,canada,39,es nan,laptop,1 month
1647,1648,standard,15,30-06-22,06-07-23,united kingdom,41,es nan,smartphone,1 month
1648,1649,premium,15,27-06-22,05-07-23,australia,30,es nan,tablet,1 month
1649,1650,basic,14,28-06-22,08-07-23,germany,32,es nan,tablet,1 month
1650,1651,basic,14,28-06-22,06-07-23,france,38,es nan,smart tv,1 month
1651,1652,premium,11,29-06-22,08-07-23,brazil,38,es nan,tablet,1 month
1652,1653,standard,13,01-07-22,06-07-23,mexico,32,es nan,smartphone,1 month
1653,1654,standard,14,03-07-22,07-07-23,spain,27,es nan,tablet,1 month
1654,1655,basic,15,04-07-22,06-07-23,italy,50,es nan,tablet,1 month
1655,1656,premium,10,10-07-22,07-07-23,spain,30,es nan,smartphone,1 month
1656,1657,standard,11,23-07-22,06-07-23,spain,49,es nan,smartphone,1 month
1657,1658,basic,11,24-07-22,07-07-23,united states,32,es nan,laptop,1 month
1658,1659,standard,14,26-07-22,06-07-23,canada,35,es nan,smartphone,1 month
1659,1660,premium,12,07-08-22,08-07-23,united states,44,es nan,tablet,1 month
1660,1661,basic,13,10-08-22,05-07-23,united states,49,es nan,laptop,1 month
1661,1662,premium,13,14-08-22,06-07-23,canada,39,es nan,smartphone,1 month
1662,1663,standard,12,16-08-22,06-07-23,united kingdom,38,es nan,smartphone,1 month
1663,1664,basic,10,20-08-22,08-07-23,australia,38,es nan,laptop,1 month
1664,1665,standard,11,25-08-22,05-07-23,germany,37,es nan,smartphone,1 month
1665,1666,premium,11,28-08-22,07-07-23,france,28,es nan,laptop,1 month
1666,1667,basic,11,05-09-22,06-07-23,brazil,49,es nan,tablet,1 month
1667,1668,standard,13,08-09-22,08-07-23,mexico,33,es nan,tablet,1 month
1668,1669,premium,10,14-09-22,05-07-23,spain,48,es nan,tablet,1 month
1669,1670,basic,13,16-09-22,06-07-23,italy,34,es nan,tablet,1 month
1670,1671,premium,13,19-09-22,06-07-23,spain,39,es nan,smartphone,1 month
1671,1672,basic,15,23-09-22,07-07-23,spain,30,es nan,tablet,1 month
1672,1673,standard,10,29-09-22,07-07-23,united states,37,es nan,tablet,1 month
1673,1674,standard,10,02-10-22,06-07-23,canada,38,es nan,smart tv,1 month
1674,1675,basic,12,08-10-22,05-07-23,united states,42,es nan,laptop,1 month
1675,1676,premium,15,09-10-22,07-07-23,united states,35,es nan,laptop,1 month
1676,1677,basic,14,11-10-22,08-07-23,canada,30,es nan,tablet,1 month
1677,1678,standard,15,14-10-22,09-07-23,united kingdom,48,es nan,smart tv,1 month
1678,1679,premium,14,16-10-22,06-07-23,australia,48,es nan,tablet,1 month
1679,1680,basic,13,18-10-22,07-07-23,germany,32,es nan,laptop,1 month
1680,1681,premium,15,22-10-22,07-07-23,france,27,es nan,smart tv,1 month
1681,1682,basic,10,23-10-22,09-07-23,brazil,48,es nan,laptop,1 month
1682,1683,standard,12,26-10-22,06-07-23,mexico,33,es nan,laptop,1 month
1683,1684,standard,13,27-10-22,07-07-23,spain,28,es nan,smartphone,1 month
1684,1685,basic,15,31-10-22,07-07-23,italy,46,es nan,laptop,1 month
1685,1686,premium,11,01-11-22,08-07-23,spain,40,es nan,laptop,1 month
1686,1687,basic,13,03-11-22,05-07-23,spain,49,es nan,smartphone,1 month
1687,1688,standard,14,04-11-22,06-07-23,united states,41,es nan,tablet,1 month
1688,1689,premium,13,05-11-22,07-07-23,canada,38,es nan,tablet,1 month
1689,1690,basic,13,05-11-22,07-07-23,united states,42,es nan,laptop,1 month
1690,1691,premium,13,05-11-22,05-07-23,united states,27,es nan,smart tv,1 month
1691,1692,basic,12,05-11-22,06-07-23,canada,41,es nan,tablet,1 month
1692,1693,standard,13,03-11-22,07-07-23,united kingdom,41,es nan,tablet,1 month
1693,1694,standard,11,27-10-22,07-07-23,australia,49,es nan,laptop,1 month
1694,1695,basic,14,24-10-22,04-07-23,germany,28,es nan,smartphone,1 month
1695,1696,premium,13,17-10-22,07-07-23,france,44,es nan,laptop,1 month
1696,1697,basic,11,06-10-22,07-07-23,brazil,47,es nan,tablet,1 month
1697,1698,standard,12,18-09-22,06-07-23,mexico,29,es nan,tablet,1 month
1698,1699,premium,10,17-09-22,04-07-23,spain,31,es nan,laptop,1 month
1699,1700,basic,12,13-09-22,08-07-23,italy,28,es nan,smart tv,1 month
1700,1701,premium,15,09-09-22,07-07-23,spain,32,es nan,smart tv,1 month
1701,1702,basic,12,02-09-22,07-07-23,spain,43,es nan,smartphone,1 month
1702,1703,standard,13,01-09-22,06-07-23,united states,48,es nan,smart tv,1 month
1703,1704,standard,10,16-08-22,07-07-23,canada,28,es nan,laptop,1 month
1704,1705,basic,14,17-08-22,07-07-23,united states,31,es nan,tablet,1 month
1705,1706,premium,15,29-07-22,07-07-23,united states,47,es nan,laptop,1 month
1706,1707,basic,13,28-07-22,06-07-23,canada,39,es nan,smartphone,1 month
1707,1708,standard,13,25-07-22,07-07-23,united kingdom,35,es nan,smartphone,1 month
1708,1709,premium,10,26-07-22,06-07-23,australia,42,es nan,smartphone,1 month
1709,1710,basic,11,17-07-22,07-07-23,germany,30,es nan,smart tv,1 month
1710,1711,premium,14,16-07-22,06-07-23,france,34,es nan,smartphone,1 month
1711,1712,basic,11,17-07-22,09-07-23,brazil,35,es nan,smartphone,1 month
1712,1713,standard,12,16-07-22,06-07-23,mexico,31,es nan,tablet,1 month
1713,1714,standard,14,16-07-22,07-07-23,spain,36,es nan,tablet,1 month
1714,1715,basic,14,12-07-22,06-07-23,italy,31,es nan,laptop,1 month
1715,1716,premium,11,10-07-22,09-07-23,spain,32,es nan,smart tv,1 month
1716,1717,basic,10,08-07-22,07-07-23,spain,46,es nan,smartphone,1 month
1717,1718,standard,15,29-06-22,07-07-23,united states,30,es nan,tablet,1 month
1718,1719,premium,12,29-06-22,06-07-23,canada,46,es nan,laptop,1 month
1719,1720,basic,12,28-06-22,08-07-23,united states,44,es nan,tablet,1 month
1720,1721,basic,12,29-06-22,06-07-23,united states,34,es nan,tablet,1 month
1721,1722,basic,13,01-07-22,08-07-23,canada,31,es nan,tablet,1 month
1722,1723,standard,13,02-07-22,06-07-23,united kingdom,34,es nan,smart tv,1 month
1723,1724,premium,12,04-07-22,08-07-23,australia,28,es nan,laptop,1 month
1724,1725,basic,10,08-07-22,07-07-23,germany,36,es nan,smartphone,1 month
1725,1726,basic,14,20-07-22,09-07-23,france,48,es nan,laptop,1 month
1726,1727,premium,13,23-07-22,06-07-23,brazil,40,es nan,smartphone,1 month
1727,1728,standard,15,26-07-22,07-07-23,mexico,35,es nan,smartphone,1 month
1728,1729,standard,11,30-07-22,07-07-23,spain,41,es nan,laptop,1 month
1729,1730,basic,10,08-08-22,08-07-23,italy,28,es nan,smartphone,1 month
1730,1731,premium,12,13-08-22,05-07-23,spain,37,es nan,tablet,1 month
1731,1732,standard,12,14-08-22,07-07-23,spain,33,es nan,smartphone,1 month
1732,1733,basic,15,16-08-22,06-07-23,united states,27,es nan,tablet,1 month
1733,1734,standard,14,19-08-22,08-07-23,canada,35,es nan,tablet,1 month
1734,1735,premium,10,27-08-22,06-07-23,united states,27,es nan,smartphone,1 month
1735,1736,basic,15,04-09-22,07-07-23,united states,29,es nan,smartphone,1 month
1736,1737,premium,12,05-09-22,06-07-23,canada,28,es nan,laptop,1 month
1737,1738,standard,12,13-09-22,08-07-23,united kingdom,33,es nan,smartphone,1 month
1738,1739,basic,10,16-09-22,05-07-23,australia,35,es nan,smartphone,1 month
1739,1740,standard,15,18-09-22,06-07-23,germany,37,es nan,laptop,1 month
1740,1741,premium,12,20-09-22,06-07-23,france,31,es nan,smartphone,1 month
1741,1742,basic,13,29-09-22,07-07-23,brazil,27,es nan,laptop,1 month
1742,1743,standard,11,30-09-22,08-07-23,mexico,48,es nan,tablet,1 month
1743,1744,premium,15,04-10-22,10-07-23,spain,30,es nan,smart tv,1 month
1744,1745,basic,14,08-10-22,07-07-23,italy,45,es nan,tablet,1 month
1745,1746,premium,14,10-10-22,07-07-23,spain,28,es nan,smart tv,1 month
1746,1747,basic,12,12-10-22,08-07-23,spain,30,es nan,laptop,1 month
1747,1748,standard,15,14-10-22,10-07-23,united states,48,es nan,smartphone,1 month
1748,1749,standard,10,16-10-22,07-07-23,canada,37,es nan,laptop,1 month
1749,1750,basic,15,21-10-22,07-07-23,united states,28,es nan,smartphone,1 month
1750,1751,premium,14,23-10-22,07-07-23,united states,43,es nan,tablet,1 month
1751,1752,basic,10,25-10-22,09-07-23,canada,36,es nan,laptop,1 month
1752,1753,standard,15,26-10-22,06-07-23,united kingdom,47,es nan,laptop,1 month
1753,1754,premium,10,29-10-22,07-07-23,australia,42,es nan,smart tv,1 month
1754,1755,basic,15,31-10-22,07-07-23,germany,50,es nan,laptop,1 month
1755,1756,premium,13,02-11-22,08-07-23,france,41,es nan,tablet,1 month
1756,1757,basic,13,03-11-22,05-07-23,brazil,43,es nan,laptop,1 month
1757,1758,standard,13,05-11-22,07-07-23,mexico,35,es nan,laptop,1 month
1758,1759,standard,10,06-11-22,07-07-23,spain,51,es nan,smart tv,1 month
1759,1760,basic,15,06-11-22,07-07-23,italy,35,es nan,tablet,1 month
1760,1761,premium,10,07-11-22,05-07-23,spain,37,es nan,smart tv,1 month
1761,1762,basic,10,04-11-22,06-07-23,spain,28,es nan,smartphone,1 month
1762,1763,standard,14,02-11-22,07-07-23,united states,32,es nan,smartphone,1 month
1763,1764,premium,13,27-10-22,07-07-23,canada,37,es nan,tablet,1 month
1764,1765,basic,11,18-10-22,05-07-23,united states,37,es nan,tablet,1 month
1765,1766,premium,12,07-10-22,08-07-23,united states,34,es nan,smart tv,1 month
1766,1767,basic,15,04-10-22,07-07-23,canada,30,es nan,tablet,1 month
1767,1768,standard,14,17-09-22,07-07-23,united kingdom,35,es nan,tablet,1 month
1768,1769,standard,14,15-09-22,06-07-23,australia,41,es nan,laptop,1 month
1769,1770,basic,13,10-09-22,08-07-23,germany,50,es nan,tablet,1 month
1770,1771,premium,11,09-09-22,08-07-23,france,48,es nan,laptop,1 month
1771,1772,basic,12,09-09-22,08-07-23,brazil,29,es nan,smart tv,1 month
1772,1773,standard,12,07-09-22,06-07-23,mexico,37,es nan,tablet,1 month
1773,1774,premium,15,08-09-22,08-07-23,spain,36,es nan,tablet,1 month
1774,1775,basic,15,14-08-22,07-07-23,italy,45,es nan,tablet,1 month
1775,1776,premium,15,06-08-22,08-07-23,spain,27,es nan,smart tv,1 month
1776,1777,basic,12,06-08-22,06-07-23,spain,31,es nan,tablet,1 month
1777,1778,standard,11,29-07-22,09-07-23,united states,42,es nan,tablet,1 month
1778,1779,standard,15,28-07-22,06-07-23,canada,43,es nan,smartphone,1 month
1779,1780,basic,13,24-07-22,07-07-23,united states,43,es nan,smart tv,1 month
1780,1781,premium,15,22-07-22,06-07-23,united states,35,es nan,laptop,1 month
1781,1782,basic,13,19-07-22,10-07-23,canada,51,es nan,laptop,1 month
1782,1783,standard,13,17-07-22,07-07-23,united kingdom,42,es nan,smartphone,1 month
1783,1784,premium,13,16-07-22,07-07-23,australia,36,es nan,tablet,1 month
1784,1785,basic,13,13-07-22,07-07-23,germany,50,es nan,tablet,1 month
1785,1786,premium,15,14-07-22,09-07-23,france,43,es nan,laptop,1 month
1786,1787,basic,11,07-07-22,07-07-23,brazil,28,es nan,laptop,1 month
1787,1788,standard,10,06-07-22,09-07-23,mexico,48,es nan,smart tv,1 month
1788,1789,standard,14,30-06-22,07-07-23,spain,47,es nan,tablet,1 month
1789,1790,basic,12,30-06-22,09-07-23,italy,31,es nan,smart tv,1 month
1790,1791,premium,14,01-07-22,06-07-23,spain,45,es nan,laptop,1 month
1791,1792,basic,15,02-07-22,09-07-23,spain,45,es nan,tablet,1 month
1792,1793,standard,14,03-07-22,06-07-23,united states,42,es nan,smart tv,1 month
1793,1794,premium,12,06-07-22,08-07-23,canada,36,es nan,tablet,1 month
1794,1795,basic,14,07-07-22,07-07-23,united states,32,es nan,smart tv,1 month
1795,1796,basic,10,15-07-22,09-07-23,united states,50,es nan,tablet,1 month
1796,1797,basic,14,17-07-22,06-07-23,canada,39,es nan,smart tv,1 month
1797,1798,standard,10,26-07-22,08-07-23,united kingdom,51,es nan,smartphone,1 month
1798,1799,premium,14,05-08-22,07-07-23,australia,49,es nan,tablet,1 month
1799,1800,basic,14,12-08-22,09-07-23,germany,42,es nan,tablet,1 month
1800,1801,basic,12,14-08-22,06-07-23,france,46,es nan,tablet,1 month
1801,1802,premium,12,15-08-22,07-07-23,brazil,30,es nan,smartphone,1 month
1802,1803,standard,10,18-08-22,07-07-23,mexico,48,es nan,smart tv,1 month
1803,1804,standard,12,21-08-22,09-07-23,spain,40,es nan,laptop,1 month
1804,1805,basic,10,04-09-22,06-07-23,italy,50,es nan,smart tv,1 month
1805,1806,premium,15,05-09-22,07-07-23,spain,49,es nan,laptop,1 month
1806,1807,standard,11,08-09-22,07-07-23,spain,37,es nan,smartphone,1 month
1807,1808,basic,12,15-09-22,08-07-23,united states,43,es nan,laptop,1 month
1808,1809,standard,15,17-09-22,06-07-23,canada,40,es nan,tablet,1 month
1809,1810,premium,14,19-09-22,09-07-23,united states,27,es nan,laptop,1 month
1810,1811,basic,10,23-09-22,06-07-23,united states,47,es nan,smart tv,1 month
1811,1812,premium,11,26-09-22,08-07-23,canada,50,es nan,smartphone,1 month
1812,1813,standard,12,30-09-22,08-07-23,united kingdom,31,es nan,smartphone,1 month
1813,1814,basic,10,07-10-22,10-07-23,australia,33,es nan,smartphone,1 month
1814,1815,standard,13,09-10-22,07-07-23,germany,42,es nan,tablet,1 month
1815,1816,premium,14,12-10-22,07-07-23,france,51,es nan,laptop,1 month
1816,1817,basic,12,13-10-22,08-07-23,brazil,43,es nan,smartphone,1 month
1817,1818,standard,15,14-10-22,10-07-23,mexico,45,es nan,smart tv,1 month
1818,1819,premium,13,19-10-22,07-07-23,spain,48,es nan,tablet,1 month
1819,1820,basic,14,20-10-22,07-07-23,italy,48,es nan,smart tv,1 month
1820,1821,premium,12,22-10-22,08-07-23,spain,30,es nan,smartphone,1 month
1821,1822,basic,15,24-10-22,09-07-23,spain,29,es nan,tablet,1 month
1822,1823,standard,10,28-10-22,06-07-23,united states,28,es nan,tablet,1 month
1823,1824,standard,12,30-10-22,08-07-23,canada,46,es nan,laptop,1 month
1824,1825,basic,13,01-11-22,08-07-23,united states,45,es nan,smart tv,1 month
1825,1826,premium,12,03-11-22,08-07-23,united states,30,es nan,tablet,1 month
1826,1827,basic,13,04-11-22,06-07-23,canada,44,es nan,laptop,1 month
1827,1828,standard,14,05-11-22,07-07-23,united kingdom,46,es nan,laptop,1 month
1828,1829,premium,13,06-11-22,08-07-23,australia,36,es nan,tablet,1 month
1829,1830,basic,12,07-11-22,08-07-23,germany,27,es nan,smartphone,1 month
1830,1831,premium,14,05-11-22,05-07-23,france,43,es nan,laptop,1 month
1831,1832,basic,11,05-11-22,09-07-23,brazil,48,es nan,smartphone,1 month
1832,1833,standard,12,06-11-22,08-07-23,mexico,36,es nan,smartphone,1 month
1833,1834,standard,10,03-11-22,07-07-23,spain,44,es nan,smart tv,1 month
1834,1835,basic,11,22-10-22,06-07-23,italy,41,es nan,tablet,1 month
1835,1836,premium,12,22-10-22,09-07-23,spain,29,es nan,smart tv,1 month
1836,1837,basic,13,15-10-22,09-07-23,spain,28,es nan,smartphone,1 month
1837,1838,standard,11,24-09-22,07-07-23,united states,36,es nan,smartphone,1 month
1838,1839,premium,15,15-09-22,06-07-23,canada,36,es nan,smart tv,1 month
1839,1840,basic,14,15-09-22,08-07-23,united states,40,es nan,laptop,1 month
1840,1841,premium,11,12-09-22,08-07-23,united states,35,es nan,tablet,1 month
1841,1842,basic,14,12-09-22,09-07-23,canada,34,es nan,smartphone,1 month
1842,1843,standard,10,11-09-22,07-07-23,united kingdom,46,es nan,laptop,1 month
1843,1844,standard,14,11-09-22,08-07-23,australia,47,es nan,smart tv,1 month
1844,1845,basic,12,16-08-22,07-07-23,germany,32,es nan,smartphone,1 month
1845,1846,premium,13,12-08-22,08-07-23,france,45,es nan,smartphone,1 month
1846,1847,basic,10,02-08-22,07-07-23,brazil,31,es nan,smartphone,1 month
1847,1848,standard,11,01-08-22,10-07-23,mexico,49,es nan,laptop,1 month
1848,1849,premium,11,29-07-22,07-07-23,spain,33,es nan,smartphone,1 month
1849,1850,basic,12,28-07-22,08-07-23,italy,30,es nan,smartphone,1 month
1850,1851,premium,11,25-07-22,08-07-23,spain,48,es nan,laptop,1 month
1851,1852,basic,14,20-07-22,10-07-23,spain,49,es nan,tablet,1 month
1852,1853,standard,13,16-07-22,08-07-23,united states,43,es nan,laptop,1 month
1853,1854,standard,14,16-07-22,08-07-23,canada,46,es nan,laptop,1 month
1854,1855,basic,12,15-07-22,07-07-23,united states,33,es nan,smartphone,1 month
1855,1856,premium,15,13-07-22,09-07-23,united states,31,es nan,smartphone,1 month
1856,1857,basic,13,06-07-22,07-07-23,canada,44,es nan,smart tv,1 month
1857,1858,standard,10,03-07-22,09-07-23,united kingdom,34,es nan,smart tv,1 month
1858,1859,premium,15,04-07-22,07-07-23,australia,41,es nan,laptop,1 month
1859,1860,basic,10,03-07-22,09-07-23,germany,42,es nan,laptop,1 month
1860,1861,premium,15,03-07-22,07-07-23,france,38,es nan,laptop,1 month
1861,1862,basic,13,04-07-22,10-07-23,brazil,31,es nan,tablet,1 month
1862,1863,standard,11,05-07-22,06-07-23,mexico,35,es nan,smartphone,1 month
1863,1864,standard,15,07-07-22,08-07-23,spain,32,es nan,smartphone,1 month
1864,1865,basic,15,08-07-22,07-07-23,italy,39,es nan,smartphone,1 month
1865,1866,premium,12,13-07-22,10-07-23,spain,42,es nan,laptop,1 month
1866,1867,basic,11,15-07-22,06-07-23,spain,31,es nan,tablet,1 month
1867,1868,standard,14,01-08-22,08-07-23,united states,38,es nan,tablet,1 month
1868,1869,premium,13,11-08-22,08-07-23,canada,48,es nan,smart tv,1 month
1869,1870,basic,14,13-08-22,09-07-23,united states,29,es nan,tablet,1 month
1870,1871,basic,10,15-08-22,06-07-23,united states,43,es nan,smart tv,1 month
1871,1872,basic,13,16-08-22,08-07-23,canada,49,es nan,smartphone,1 month
1872,1873,standard,14,18-08-22,08-07-23,united kingdom,50,es nan,smartphone,1 month
1873,1874,premium,14,25-08-22,09-07-23,australia,50,es nan,smartphone,1 month
1874,1875,basic,14,29-08-22,06-07-23,germany,51,es nan,smart tv,1 month
1875,1876,basic,11,04-09-22,09-07-23,france,29,es nan,tablet,1 month
1876,1877,premium,11,13-09-22,07-07-23,brazil,50,es nan,smartphone,1 month
